ORGYN,GENDER,AGE,BILL,CLASS,LTIME,MNTH_INCOME
1,F,30,3415,Silver,3,5000
0,F,31,4081,Silver,8,5000
1,F,32,472,Silver,9,5000
1,F,32,806,Silver,8,5000
1,F,32,3236,Silver,1,5000
1,F,32,4210,Silver,8,5000
1,F,33,984,Silver,4,5000
1,M,33,1549,Silver,10,5000
1,F,33,2316,Silver,4,5000
1,F,33,3853,Silver,4,5000
1,F,34,1101,Silver,4,5000
1,F,34,1364,Silver,4,5000
1,M,34,1847,Silver,1,5000
1,F,34,1961,Silver,3,5000
0,F,34,2304,Silver,5,5000
0,F,34,4393,Silver,1,5000
1,F,34,4894,Silver,1,5000
1,F,35,1534,Silver,8,5000
0,F,35,2321,Silver,4,5000
0,F,35,2355,Silver,5,5000
0,F,35,3520,Silver,9,5000
1,M,35,3574,Silver,5,5000
1,F,35,3595,Silver,5,5000
1,F,35,3915,Silver,3,5000
1,M,36,291,Silver,1,5000
1,F,36,367,Silver,8,5000
1,F,36,449,Silver,2,5000
1,F,36,824,Silver,3,5000
0,M,36,1572,Silver,9,5000
1,F,36,1896,Silver,9,5000
0,F,36,2616,Silver,5,5000
1,F,36,2680,Silver,3,5000
1,F,36,3047,Silver,9,5000
1,F,36,3708,Silver,4,5000
1,F,36,4111,Silver,5,5000
1,F,37,222,Silver,8,5000
1,F,37,562,Silver,5,5000
0,F,37,3640,Silver,5,5000
1,F,37,4702,Silver,9,5000
1,F,38,142,Silver,9,5000
1,F,38,1840,Silver,8,5000
1,F,38,1915,Silver,9,5000
1,F,38,2486,Silver,8,5000
1,F,38,4208,Silver,5,5000
1,F,38,4752,Silver,5,5000
0,M,39,1613,Silver,1,5000
1,M,39,2836,Silver,8,5000
0,F,39,4766,Silver,1,5000
0,F,40,1257,Silver,7,5000
0,F,40,2388,Silver,10,5000
0,F,40,2404,Silver,4,5000
0,F,40,2562,Silver,9,5000
0,F,40,2686,Silver,4,5000
0,M,40,3414,Silver,2,5000
1,M,41,191,Silver,8,5000
1,F,41,615,Silver,4,5000
0,M,42,1816,Silver,4,5000
0,F,43,193,Silver,2,5000
0,M,43,792,Silver,5,5000
1,F,43,798,Silver,9,5000
1,F,43,2918,Silver,4,5000
0,F,43,3535,Silver,11,5000
1,F,43,3984,Silver,5,5000
1,F,44,224,Silver,2,5000
0,F,44,261,Silver,9,5000
0,M,44,294,Silver,9,5000
1,F,44,528,Silver,5,5000
1,F,44,618,Silver,1,5000
0,F,44,1115,Silver,8,5000
1,F,44,1698,Silver,3,5000
1,F,44,2398,Silver,1,5000
1,F,44,2568,Silver,11,5000
1,F,44,3967,Silver,4,5000
0,M,45,1300,Silver,4,5000
0,F,45,1659,Silver,10,5000
0,F,45,2287,Silver,11,5000
0,F,45,3165,Silver,1,5000
0,F,45,3299,Silver,5,5000
0,M,45,3922,Silver,7,5000
0,M,45,4071,Silver,1,5000
0,F,45,4486,Silver,1,5000
0,F,46,1604,Silver,12,5000
0,F,46,1821,Silver,12,5000
0,M,46,2320,Silver,9,5000
0,M,46,2427,Silver,11,5000
0,F,46,2583,Silver,5,5000
1,M,46,3124,Silver,7,5000
0,F,46,3183,Silver,4,5000
0,F,46,4775,Silver,11,5000
0,M,46,4861,Silver,3,5000
0,F,47,668,Silver,8,5000
0,M,47,1249,Silver,12,5000
0,M,47,1630,Silver,8,5000
0,F,47,1963,Silver,1,5000
1,M,47,2233,Silver,1,5000
0,M,47,4516,Silver,15,5000
0,F,47,4753,Silver,2,5000
0,F,47,4892,Silver,5,5000
0,F,48,343,Silver,9,5000
0,M,48,710,Silver,8,5000
0,M,48,901,Silver,6,5000
1,M,48,1134,Silver,9,5000
0,F,48,1164,Silver,5,5000
0,F,48,1362,Silver,8,5000
0,F,48,1833,Silver,8,5000
0,M,48,3330,Silver,7,5000
0,M,48,3841,Silver,9,5000
0,F,48,3941,Silver,1,5000
0,M,48,3946,Silver,8,5000
0,F,48,4831,Silver,10,5000
0,F,49,213,Silver,6,5000
0,F,49,691,Silver,8,5000
0,M,49,1312,Silver,11,5000
1,F,49,1490,Silver,4,5000
0,M,49,1498,Silver,6,5000
0,M,49,1982,Silver,7,5000
0,F,49,2428,Silver,5,5000
0,F,49,2661,Silver,8,5000
0,M,49,3048,Silver,9,5000
0,M,49,3487,Silver,15,5000
1,M,49,3905,Silver,5,5000
0,F,49,4398,Silver,8,5000
0,F,49,4586,Silver,9,5000
0,M,49,4707,Silver,5,5000
0,F,50,411,Silver,9,5000
0,F,50,1432,Silver,4,5000
0,F,50,1496,Silver,6,5000
0,M,50,2173,Silver,1,5000
0,F,50,2565,Silver,4,5000
0,F,50,2688,Silver,9,5000
0,F,50,2909,Silver,4,5000
0,F,50,2973,Silver,9,5000
0,M,50,3720,Silver,5,5000
0,F,50,4243,Silver,6,5000
0,M,50,4254,Silver,3,5000
0,M,51,309,Silver,6,5000
0,F,51,783,Silver,6,5000
0,F,51,888,Silver,9,5000
0,M,51,1290,Silver,8,5000
0,M,51,1300,Silver,1,5000
1,F,51,1457,Silver,9,5000
0,F,51,2656,Silver,8,5000
0,F,51,2961,Silver,5,5000
1,F,51,3313,Silver,8,5000
0,F,51,3353,Silver,6,5000
0,F,51,3486,Silver,12,5000
0,F,51,3619,Silver,5,5000
0,F,51,3952,Silver,4,5000
0,F,51,4574,Silver,8,5000
0,F,52,158,Silver,7,5000
0,F,52,519,Silver,4,5000
0,F,52,1050,Silver,1,5000
0,F,52,1496,Silver,5,5000
1,M,52,1873,Silver,3,5000
0,F,52,2227,Silver,1,5000
0,F,52,2639,Silver,6,5000
0,F,52,3268,Silver,5,5000
0,F,53,410,Silver,1,5000
0,F,53,603,Silver,15,5000
0,M,53,704,Silver,1,5000
0,M,53,867,Silver,9,5000
0,M,53,1204,Silver,8,5000
0,F,53,1249,Silver,9,5000
0,M,53,1317,Silver,8,5000
0,M,53,1563,Silver,5,5000
0,F,53,1705,Silver,4,5000
0,F,53,1716,Silver,9,5000
0,F,53,2246,Silver,8,5000
0,F,53,2393,Silver,9,5000
0,F,53,2451,Silver,4,5000
0,M,53,2468,Silver,4,5000
0,F,53,2524,Silver,7,5000
0,M,53,2663,Silver,5,5000
0,F,53,3081,Silver,2,5000
0,F,53,4272,Silver,16,5000
0,F,53,4874,Silver,6,5000
1,F,54,181,Silver,1,5000
0,M,54,2040,Silver,5,5000
0,M,54,2980,Silver,5,5000
0,M,54,3361,Silver,5,5000
0,F,54,4289,Silver,11,5000
1,F,54,4346,Silver,26,5000
0,F,54,4819,Silver,2,5000
0,F,54,4842,Silver,4,5000
1,F,55,167,Silver,31,5000
0,M,55,303,Silver,1,5000
1,F,55,390,Silver,7,5000
0,F,55,1191,Silver,8,5000
0,F,55,1247,Silver,17,5000
1,M,55,1247,Silver,5,5000
0,F,55,1499,Silver,5,5000
0,F,55,1585,Silver,1,5000
0,M,55,1835,Silver,4,5000
1,F,55,1997,Silver,3,5000
1,F,55,2340,Silver,8,5000
0,M,55,2580,Silver,5,5000
0,F,55,2598,Silver,5,5000
1,M,55,3652,Silver,4,5000
0,F,55,4062,Silver,1,5000
0,F,56,1812,Silver,5,5000
1,F,56,2570,Silver,4,5000
1,F,56,2980,Silver,8,5000
0,M,56,3031,Silver,8,5000
0,F,56,3318,Silver,2,5000
1,F,56,4403,Silver,5,5000
0,F,56,4509,Silver,9,5000
0,F,56,4882,Silver,6,5000
0,M,57,300,Silver,8,5000
0,F,57,1017,Silver,3,5000
0,M,57,1199,Silver,5,5000
0,F,57,3582,Silver,5,5000
0,F,57,3754,Silver,8,5000
0,M,57,4851,Silver,5,5000
1,F,58,440,Silver,1,5000
0,M,58,596,Silver,9,5000
0,F,58,1712,Silver,8,5000
0,F,58,1717,Silver,5,5000
0,F,58,3768,Silver,1,5000
0,F,59,312,Silver,10,5000
0,M,59,601,Silver,8,5000
0,F,59,708,Silver,6,5000
0,M,59,842,Silver,5,5000
0,F,59,1370,Silver,3,5000
0,F,59,2073,Silver,8,5000
0,F,59,2958,Silver,7,5000
1,F,59,3012,Silver,8,5000
0,F,59,4704,Silver,4,5000
0,F,60,981,Silver,5,5000
0,F,60,1321,Silver,1,5000
0,F,60,1549,Silver,9,5000
0,F,60,1835,Silver,1,5000
0,M,60,2090,Silver,11,5000
0,F,60,3924,Silver,5,5000
0,F,60,3967,Silver,4,5000
0,F,60,3977,Silver,5,5000
0,F,60,4849,Silver,8,5000
1,F,61,379,Silver,5,5000
1,F,61,779,Silver,8,5000
0,F,61,887,Silver,3,5000
0,M,61,1202,Silver,8,5000
1,F,61,1223,Silver,4,5000
0,M,61,1239,Silver,9,5000
1,F,61,1299,Silver,3,5000
0,F,61,1355,Silver,2,5000
0,F,61,1738,Silver,21,5000
0,F,61,3076,Silver,10,5000
0,M,61,3231,Silver,5,5000
0,M,61,4341,Silver,5,5000
0,F,62,330,Silver,8,5000
0,F,62,536,Silver,5,5000
0,M,62,608,Silver,5,5000
0,F,62,1028,Silver,7,5000
0,F,62,1256,Silver,23,5000
0,M,62,1857,Silver,11,5000
0,F,62,2056,Silver,22,5000
0,F,62,2879,Silver,8,5000
0,F,62,3306,Silver,3,5000
0,F,62,3372,Silver,2,5000
0,F,62,3613,Silver,9,5000
0,F,62,3687,Silver,11,5000
0,M,62,4487,Silver,3,5000
0,M,63,391,Silver,2,5000
0,F,63,463,Silver,13,5000
1,F,63,1439,Silver,18,5000
0,F,63,1836,Silver,9,5000
0,F,63,2319,Silver,14,5000
0,M,63,2637,Silver,8,5000
0,F,63,2891,Silver,8,5000
0,M,63,3077,Silver,12,5000
0,M,63,3355,Silver,7,5000
0,F,63,3445,Silver,8,5000
0,F,63,4098,Silver,1,5000
0,M,63,4680,Silver,5,5000
0,M,64,474,Silver,6,5000
0,F,64,624,Silver,5,5000
0,M,64,877,Silver,11,5000
0,F,64,991,Silver,5,5000
0,F,64,1911,Silver,1,5000
0,F,64,2858,Silver,10,5000
0,F,64,3155,Silver,5,5000
0,F,64,3992,Silver,10,5000
0,F,64,4093,Silver,5,5000
0,F,64,4545,Silver,8,5000
0,M,65,1014,Silver,1,5000
1,F,65,1380,Silver,11,5000
1,F,65,2134,Silver,8,5000
0,F,65,2569,Silver,2,5000
0,F,65,2871,Silver,14,5000
1,M,65,3263,Silver,5,5000
1,F,65,3355,Silver,4,5000
1,F,65,3502,Silver,5,5000
1,F,65,4047,Silver,4,5000
1,M,65,4455,Silver,11,5000
0,F,66,861,Silver,2,5000
0,F,66,2104,Silver,2,5000
1,F,66,3125,Silver,3,5000
0,M,66,3436,Silver,7,5000
1,M,66,4673,Silver,9,5000
0,F,67,1846,Silver,8,5000
0,M,67,1890,Silver,2,5000
0,F,67,2444,Silver,6,5000
0,F,67,2611,Silver,2,5000
0,F,67,2709,Silver,12,5000
0,F,68,402,Silver,5,5000
0,M,68,695,Silver,4,5000
0,F,68,1006,Silver,13,5000
0,F,68,1772,Silver,19,5000
0,F,68,2298,Silver,1,5000
0,F,68,2956,Silver,19,5000
1,F,68,4126,Silver,5,5000
1,M,68,4216,Silver,8,5000
1,F,68,4585,Silver,4,5000
1,F,69,1075,Silver,12,5000
0,M,69,1081,Silver,4,5000
1,F,69,1239,Silver,19,5000
0,F,69,2224,Silver,9,5000
1,F,69,2780,Silver,35,5000
0,F,69,3949,Silver,8,5000
0,F,70,2672,Silver,5,5000
0,M,70,3145,Silver,8,5000
0,M,70,3436,Silver,9,5000
1,F,70,4959,Silver,7,5000
0,M,71,486,Silver,4,5000
0,F,71,807,Silver,8,5000
1,F,71,1057,Silver,6,5000
0,F,71,1590,Silver,5,5000
1,M,71,2032,Silver,9,5000
0,F,71,2421,Silver,11,5000
0,M,71,3515,Silver,8,5000
0,F,71,3868,Silver,12,5000
0,F,71,4820,Silver,11,5000
1,F,72,465,Silver,7,5000
0,F,72,691,Silver,13,5000
0,F,72,3625,Silver,5,5000
0,F,72,4196,Silver,7,5000
0,M,72,4450,Silver,7,5000
1,F,72,4789,Silver,7,5000
0,M,73,1532,Silver,2,5000
0,F,73,1713,Silver,6,5000
0,M,73,2242,Silver,27,5000
0,M,73,3231,Silver,5,5000
0,M,73,4658,Silver,5,5000
1,F,74,437,Silver,4,5000
0,F,74,2081,Silver,7,5000
0,F,74,2309,Silver,4,5000
0,F,74,2530,Silver,12,5000
0,F,74,2733,Silver,8,5000
0,F,74,4144,Silver,5,5000
0,M,74,4151,Silver,8,5000
0,F,74,4323,Silver,5,5000
0,F,74,4953,Silver,8,5000
0,F,75,338,Silver,16,5000
1,F,75,611,Silver,8,5000
1,F,75,1006,Silver,4,5000
0,F,75,1621,Silver,5,5000
0,F,75,1700,Silver,9,5000
1,M,75,3030,Silver,10,5000
0,F,76,608,Silver,12,5000
0,M,76,1191,Silver,33,5000
1,F,76,2688,Silver,4,5000
0,M,76,2931,Silver,18,5000
0,F,76,3573,Silver,1,5000
0,F,76,3925,Silver,1,5000
1,M,77,3358,Silver,2,5000
0,F,78,566,Silver,7,5000
1,F,78,1748,Silver,2,5000
1,F,78,4171,Silver,5,5000
0,F,79,1740,Silver,9,5000
0,F,79,2379,Silver,8,5000
0,M,79,3089,Silver,5,5000
1,F,79,3398,Silver,11,5000
1,F,21,2461,Silver,2,5500
1,F,23,4935,Silver,2,5500
1,F,26,3926,Silver,1,5500
1,F,27,287,Silver,4,5500
1,F,29,1829,Silver,9,5500
0,F,29,4367,Silver,6,5500
1,F,30,1087,Silver,2,5500
1,F,30,3426,Silver,1,5500
1,F,30,3709,Silver,2,5500
0,F,30,3985,Silver,7,5500
1,M,31,209,Silver,8,5500
1,F,31,2051,Silver,8,5500
1,F,32,771,Silver,5,5500
1,F,32,2577,Silver,4,5500
1,F,32,3002,Silver,4,5500
1,M,32,3326,Silver,4,5500
1,F,32,4852,Silver,9,5500
1,F,32,4860,Silver,2,5500
1,M,33,1479,Silver,1,5500
1,F,33,3392,Silver,9,5500
1,F,33,3638,Silver,2,5500
1,F,34,4749,Silver,1,5500
0,F,34,4812,Silver,4,5500
0,F,35,107,Silver,4,5500
1,F,35,233,Silver,8,5500
1,F,35,554,Silver,15,5500
1,F,35,1381,Silver,5,5500
1,M,35,2196,Silver,10,5500
0,F,35,2416,Silver,9,5500
1,F,35,3286,Silver,5,5500
1,F,35,3377,Silver,8,5500
0,F,35,4465,Silver,1,5500
1,F,36,832,Silver,1,5500
1,F,36,976,Silver,1,5500
0,F,36,1548,Silver,13,5500
1,M,36,1915,Silver,6,5500
1,F,36,2352,Silver,10,5500
0,F,36,2929,Silver,4,5500
1,M,36,2949,Silver,7,5500
1,F,36,4073,Silver,4,5500
1,F,36,4177,Silver,9,5500
1,F,36,4453,Silver,6,5500
1,F,36,4898,Silver,9,5500
1,F,37,142,Silver,8,5500
1,M,37,940,Silver,4,5500
1,F,37,2791,Silver,7,5500
1,F,37,3767,Silver,8,5500
0,F,37,3989,Silver,5,5500
1,F,37,4017,Silver,5,5500
0,M,38,2304,Silver,4,5500
1,F,38,3670,Silver,2,5500
0,F,38,3848,Silver,5,5500
1,F,38,4869,Silver,8,5500
1,M,38,4970,Silver,5,5500
1,F,39,284,Silver,1,5500
1,F,39,443,Silver,7,5500
0,F,39,1563,Silver,5,5500
0,M,39,3073,Silver,5,5500
0,M,40,253,Silver,8,5500
0,M,40,408,Silver,5,5500
1,F,40,2423,Silver,1,5500
0,M,40,2434,Silver,8,5500
0,F,40,2977,Silver,9,5500
0,F,40,4664,Silver,9,5500
0,M,41,166,Silver,9,5500
1,F,41,2622,Silver,5,5500
1,F,41,2719,Silver,3,5500
1,F,41,2761,Silver,1,5500
0,F,41,3298,Silver,8,5500
1,M,41,4568,Silver,4,5500
0,F,41,4782,Silver,5,5500
0,F,42,1805,Silver,11,5500
0,F,42,2204,Silver,10,5500
1,F,42,3192,Silver,5,5500
1,F,42,3729,Silver,1,5500
0,F,42,4076,Silver,2,5500
1,F,42,4173,Silver,1,5500
0,M,42,4567,Silver,1,5500
1,F,42,4755,Silver,5,5500
1,F,43,341,Silver,10,5500
0,F,43,620,Silver,4,5500
1,F,43,1803,Silver,9,5500
1,F,43,4548,Silver,1,5500
1,F,43,4764,Silver,9,5500
1,M,43,4793,Silver,1,5500
0,F,43,4802,Silver,4,5500
1,M,44,840,Silver,9,5500
0,F,44,872,Silver,2,5500
0,F,44,1015,Silver,9,5500
0,F,44,2173,Silver,17,5500
1,M,44,4104,Silver,8,5500
0,F,44,4178,Silver,7,5500
0,F,45,2835,Silver,4,5500
0,F,45,3704,Silver,4,5500
0,M,45,4319,Silver,8,5500
1,F,46,1835,Silver,8,5500
0,F,46,3484,Silver,8,5500
0,F,46,4917,Silver,1,5500
0,M,47,552,Silver,8,5500
0,M,47,603,Silver,11,5500
1,F,47,778,Silver,5,5500
1,M,47,1026,Silver,7,5500
1,F,47,2125,Silver,5,5500
0,F,47,3406,Silver,4,5500
0,F,47,4612,Silver,9,5500
0,F,48,406,Silver,8,5500
0,F,48,718,Silver,9,5500
0,F,48,1103,Silver,4,5500
1,F,48,3355,Silver,5,5500
0,F,48,3433,Silver,7,5500
0,F,48,3631,Silver,7,5500
0,F,48,3732,Silver,1,5500
0,F,48,3961,Silver,9,5500
0,M,49,293,Silver,8,5500
0,F,49,1397,Silver,4,5500
0,F,49,2398,Silver,5,5500
0,M,49,3014,Silver,6,5500
0,M,49,3895,Silver,8,5500
0,F,49,4027,Silver,5,5500
0,F,49,4895,Silver,8,5500
0,F,50,1514,Silver,8,5500
0,F,50,1632,Silver,7,5500
0,F,50,2011,Silver,1,5500
0,F,50,2301,Silver,9,5500
0,F,50,2601,Silver,8,5500
0,F,50,3556,Silver,1,5500
0,M,50,4624,Silver,4,5500
0,M,50,4702,Silver,8,5500
0,M,50,4732,Silver,10,5500
0,F,50,4779,Silver,4,5500
0,F,50,4966,Silver,4,5500
0,F,51,209,Silver,11,5500
0,F,51,763,Silver,9,5500
1,F,51,773,Silver,5,5500
0,F,51,1707,Silver,9,5500
0,F,51,3165,Silver,4,5500
0,F,51,4115,Silver,1,5500
0,M,51,4919,Silver,1,5500
0,F,52,1475,Silver,5,5500
0,M,52,2972,Silver,3,5500
0,F,52,3514,Silver,4,5500
0,F,52,4662,Silver,8,5500
0,F,52,4834,Silver,9,5500
0,M,53,915,Silver,5,5500
0,M,53,1003,Silver,7,5500
1,F,53,1541,Silver,5,5500
0,F,53,2420,Silver,8,5500
0,F,53,2819,Silver,8,5500
0,F,53,3349,Silver,4,5500
0,F,53,3591,Silver,5,5500
0,M,53,3810,Silver,9,5500
0,F,54,910,Silver,8,5500
0,F,54,1740,Silver,9,5500
0,F,54,1770,Silver,9,5500
0,M,54,2270,Silver,3,5500
0,M,54,2755,Silver,1,5500
0,F,54,3304,Silver,8,5500
1,F,54,3886,Silver,8,5500
0,M,55,336,Silver,8,5500
0,M,55,534,Silver,5,5500
0,M,55,771,Silver,4,5500
0,F,55,2061,Silver,12,5500
0,F,55,3015,Silver,4,5500
0,F,55,3516,Silver,7,5500
0,F,55,3608,Silver,32,5500
1,M,55,4622,Silver,4,5500
0,F,56,254,Silver,5,5500
0,F,56,1401,Silver,2,5500
0,F,56,2030,Silver,5,5500
0,M,56,2154,Silver,0,5500
0,F,56,3540,Silver,5,5500
0,F,56,3727,Silver,9,5500
0,F,56,4353,Silver,4,5500
0,F,56,4764,Silver,8,5500
0,M,57,1332,Silver,5,5500
0,M,57,1736,Silver,8,5500
0,F,57,1909,Silver,5,5500
0,M,57,1991,Silver,10,5500
0,F,57,3116,Silver,6,5500
0,F,57,3453,Silver,10,5500
0,F,57,3601,Silver,8,5500
0,F,57,3807,Silver,3,5500
0,M,57,4573,Silver,12,5500
0,F,58,816,Silver,10,5500
0,F,58,832,Silver,8,5500
0,F,58,1696,Silver,11,5500
0,M,58,1817,Silver,12,5500
0,M,58,3018,Silver,6,5500
0,F,58,3168,Silver,1,5500
1,F,58,4373,Silver,8,5500
1,F,58,4537,Silver,9,5500
0,M,59,2146,Silver,4,5500
0,M,59,2441,Silver,1,5500
0,M,59,3562,Silver,4,5500
1,F,59,4282,Silver,2,5500
0,F,59,4846,Silver,5,5500
0,F,60,1541,Silver,4,5500
0,F,60,2678,Silver,1,5500
0,F,60,3533,Silver,10,5500
0,F,61,437,Silver,9,5500
0,F,61,960,Silver,5,5500
0,M,61,1187,Silver,5,5500
0,F,61,1221,Silver,1,5500
0,M,61,1927,Silver,4,5500
0,F,61,2132,Silver,5,5500
0,F,61,2884,Silver,8,5500
1,F,62,522,Silver,8,5500
0,M,62,1377,Silver,9,5500
0,M,62,3086,Silver,11,5500
0,M,62,3102,Silver,6,5500
1,F,62,3230,Silver,12,5500
1,F,62,3261,Silver,1,5500
0,F,62,4296,Silver,1,5500
0,F,62,4395,Silver,4,5500
1,F,62,4950,Silver,8,5500
1,F,63,1020,Silver,9,5500
0,F,63,1103,Silver,5,5500
0,F,63,3185,Silver,7,5500
0,F,64,844,Silver,4,5500
0,M,64,3347,Silver,5,5500
1,F,64,3685,Silver,11,5500
1,F,65,1022,Silver,2,5500
0,F,65,1895,Silver,11,5500
0,F,65,2231,Silver,5,5500
0,F,65,2914,Silver,9,5500
0,M,65,3681,Silver,2,5500
1,F,65,4136,Silver,18,5500
0,F,65,4874,Silver,7,5500
0,F,66,114,Silver,16,5500
0,F,66,410,Silver,11,5500
0,M,66,1104,Silver,30,5500
0,F,66,1791,Silver,4,5500
0,F,66,2072,Silver,2,5500
1,F,66,2555,Silver,2,5500
0,F,66,2570,Silver,28,5500
0,F,66,3506,Silver,6,5500
1,F,66,3618,Silver,8,5500
1,F,66,3948,Silver,9,5500
1,M,66,4591,Silver,4,5500
0,F,67,2286,Silver,9,5500
0,F,67,3339,Silver,5,5500
1,F,68,333,Silver,25,5500
0,F,68,932,Silver,9,5500
0,F,68,1381,Silver,9,5500
1,F,68,4742,Silver,3,5500
0,M,68,4755,Silver,9,5500
0,F,69,1847,Silver,5,5500
1,F,69,3091,Silver,2,5500
0,F,69,4838,Silver,13,5500
0,F,70,906,Silver,3,5500
0,M,70,921,Silver,9,5500
0,F,70,2306,Silver,5,5500
1,F,70,2775,Silver,2,5500
0,F,70,4587,Silver,1,5500
0,F,71,712,Silver,5,5500
0,F,71,2879,Silver,4,5500
0,M,71,2900,Silver,21,5500
1,F,72,252,Silver,4,5500
1,F,72,778,Silver,20,5500
0,F,72,931,Silver,2,5500
0,M,72,1836,Silver,11,5500
1,F,72,3356,Silver,8,5500
0,M,72,3758,Silver,8,5500
0,F,73,206,Silver,16,5500
1,F,73,406,Silver,25,5500
0,M,73,544,Silver,9,5500
0,F,73,1494,Silver,8,5500
1,F,73,2270,Silver,16,5500
0,F,73,2419,Silver,6,5500
0,F,74,353,Silver,11,5500
0,F,74,1843,Silver,4,5500
0,F,74,3070,Silver,4,5500
0,F,74,4625,Silver,2,5500
1,F,75,1088,Silver,8,5500
1,F,75,1779,Silver,7,5500
0,F,75,2442,Silver,8,5500
1,F,75,4647,Silver,12,5500
0,F,76,1977,Silver,32,5500
0,F,76,2163,Silver,4,5500
1,F,77,1185,Silver,21,5500
0,F,77,1662,Silver,11,5500
0,M,77,2609,Silver,12,5500
0,F,78,1540,Silver,21,5500
0,F,78,4129,Silver,1,5500
1,F,22,355,Silver,4,6000
1,F,23,1818,Silver,2,6000
1,M,26,2315,Silver,3,6000
0,M,27,3140,Silver,4,6000
0,F,28,3499,Silver,1,6000
1,F,28,3706,Silver,3,6000
1,F,29,2767,Silver,8,6000
1,F,30,2445,Silver,1,6000
1,F,30,3986,Silver,10,6000
0,F,31,3538,Silver,9,6000
1,F,32,2833,Silver,4,6000
1,F,33,954,Silver,8,6000
1,F,33,1099,Silver,9,6000
1,M,33,1446,Silver,4,6000
1,F,33,2577,Silver,4,6000
1,F,33,3946,Silver,1,6000
1,M,33,4025,Silver,1,6000
0,F,34,3019,Silver,1,6000
0,M,35,381,Silver,5,6000
1,M,35,2307,Silver,4,6000
1,F,35,3875,Silver,11,6000
1,F,35,4938,Silver,5,6000
1,F,36,1556,Silver,1,6000
1,F,36,2371,Silver,8,6000
1,F,36,3032,Silver,8,6000
1,F,36,3398,Silver,5,6000
0,M,36,4783,Silver,3,6000
1,F,37,1762,Silver,2,6000
1,M,37,1849,Silver,1,6000
1,F,37,2634,Silver,4,6000
1,F,37,2993,Silver,4,6000
1,M,37,3826,Silver,7,6000
1,F,38,1284,Silver,9,6000
1,F,39,1066,Silver,9,6000
0,F,39,4053,Silver,8,6000
0,F,40,2168,Silver,8,6000
0,F,40,2891,Silver,11,6000
0,F,40,3382,Silver,1,6000
1,F,40,4105,Silver,9,6000
0,F,40,4311,Silver,4,6000
1,F,41,333,Silver,4,6000
0,F,41,349,Silver,5,6000
0,F,41,1079,Silver,1,6000
1,F,41,2380,Silver,3,6000
1,F,41,3252,Silver,1,6000
0,F,41,4028,Silver,5,6000
0,M,41,4626,Silver,8,6000
0,F,42,3445,Silver,1,6000
0,M,42,3685,Silver,1,6000
1,F,42,4897,Silver,9,6000
1,F,43,421,Silver,5,6000
0,M,43,1248,Silver,4,6000
1,F,43,2292,Silver,5,6000
1,F,43,2344,Silver,5,6000
0,F,43,3380,Silver,6,6000
1,F,43,3602,Silver,8,6000
1,M,43,4393,Silver,6,6000
0,F,44,2275,Silver,11,6000
0,M,44,4710,Silver,1,6000
0,F,45,388,Silver,1,6000
0,F,45,1298,Silver,1,6000
0,F,46,564,Silver,3,6000
1,F,46,1714,Silver,2,6000
0,F,46,1784,Silver,2,6000
0,M,46,3341,Silver,1,6000
0,M,46,3646,Silver,5,6000
0,F,47,184,Silver,2,6000
0,F,47,860,Silver,5,6000
0,F,47,2366,Silver,9,6000
0,M,47,2423,Silver,6,6000
0,F,47,2487,Silver,3,6000
0,F,47,3667,Silver,8,6000
1,F,48,490,Silver,4,6000
0,F,48,2375,Silver,3,6000
0,F,49,357,Silver,3,6000
0,M,49,424,Silver,5,6000
1,F,49,2537,Silver,5,6000
0,F,49,2781,Silver,3,6000
0,M,49,3602,Silver,8,6000
1,F,49,4222,Silver,1,6000
1,F,49,4450,Silver,8,6000
0,F,49,4609,Silver,1,6000
0,F,49,4837,Silver,7,6000
0,M,49,4953,Silver,11,6000
0,F,50,1373,Silver,8,6000
0,M,50,1582,Silver,8,6000
0,F,50,2375,Silver,6,6000
0,F,50,3203,Silver,9,6000
1,F,51,436,Silver,6,6000
0,F,51,3499,Silver,9,6000
0,F,51,3908,Silver,8,6000
1,F,52,1661,Silver,23,6000
0,M,53,1696,Silver,3,6000
0,F,53,1945,Silver,13,6000
1,F,53,2580,Silver,5,6000
0,F,53,2618,Silver,5,6000
0,M,53,3109,Silver,2,6000
0,M,53,3115,Silver,8,6000
0,F,53,3851,Silver,2,6000
0,F,53,4129,Silver,8,6000
0,F,53,4161,Silver,4,6000
0,M,54,1839,Silver,12,6000
0,F,54,1938,Silver,9,6000
1,F,54,2538,Silver,6,6000
1,M,54,3331,Silver,8,6000
0,F,54,4069,Silver,6,6000
0,F,54,4420,Silver,22,6000
0,F,55,1668,Silver,12,6000
1,F,55,1823,Silver,0,6000
1,F,55,2884,Silver,1,6000
0,F,56,649,Silver,1,6000
1,F,56,1526,Silver,10,6000
0,F,56,2755,Silver,4,6000
0,F,57,205,Silver,6,6000
0,F,57,348,Silver,13,6000
0,F,57,2144,Silver,6,6000
0,M,57,2857,Silver,4,6000
1,F,57,3936,Silver,9,6000
0,M,57,4168,Silver,6,6000
1,F,57,4690,Silver,13,6000
1,M,58,1102,Silver,1,6000
0,F,58,1402,Silver,4,6000
0,F,58,2005,Silver,4,6000
0,F,58,2153,Silver,10,6000
0,F,58,3409,Silver,4,6000
0,F,58,4157,Silver,3,6000
0,F,58,4949,Silver,2,6000
1,F,59,1759,Silver,2,6000
